subject,PCA1,PCA2,PCA3,cluster_kmeans,cluster_dbscan
s002,-3.9008079235852815,4.3096321328452385,0.08033876098624033,4,-1
s002,-3.6044209939131386,1.6461435078326385,0.25970426460287643,27,-1
s002,-4.033319025139665,3.5892318285811693,0.31896875481906073,41,-1
s002,-3.250131945796478,4.444483901137282,-0.6526411957588337,27,-1
s002,-4.339657526634139,5.034722563933463,0.3285247321430046,4,-1
s002,-4.590374099308864,4.726590592422427,-0.061211216538461996,4,-1
s002,-3.129364045989158,1.5972281765945144,-0.11740949865010682,27,-1
s002,-4.215930467178987,4.201927223245229,0.8931763480970977,4,-1
s002,-4.2849125615861015,4.534687421160454,-0.6996619752627848,4,-1
s002,-2.346601696913355,4.43066585032662,-0.21107776534219064,4,-1
s003,-1.3950073884142258,3.3955643580686514,0.09656760989797966,41,-1
s003,-1.378150649308002,3.386366339453774,0.5078664015400476,41,-1
s003,-3.0060970016352213,4.441682986795067,0.6559888615966083,4,-1
s003,-0.9989149359722692,4.839228040535072,2.6246668822446093,45,-1
s003,-1.3748740835897928,2.9659082783237554,0.7590395201359895,41,-1
s003,-3.3901773944199154,2.469404403848651,0.49124247506543356,41,-1
s003,-2.5567988996671334,1.6067825803535691,0.41282409882537047,41,-1
s003,-1.431081832436028,2.443673560869071,2.12146606890666,45,-1
s003,-2.496363219181945,3.0346678732319314,0.6089763262806791,41,-1
s003,-2.7200243991962982,2.818872971474687,0.38253263910265367,41,-1
s003,-3.2492569867658436,3.6249014637940715,0.22081827406071663,41,-1
s003,-3.763329317509196,3.2268758364428316,-0.10520231282604658,41,-1
s003,-3.768082306224585,2.7834828578596342,0.542281466354313,41,-1
s003,-3.369461392767798,3.4934724085724054,1.188954608248833,41,-1
s003,-1.6697361227419893,3.529658980502507,-0.009303381517350225,41,-1
s003,-2.6523761329719626,3.062447592064134,1.4373083210079103,41,-1
s003,-3.4730977435451456,3.6011129160835997,-0.7521967515408664,49,-1
s003,-3.2422282679266354,2.7444524145097353,-0.39011624693061897,27,-1
s003,-2.489286074034763,3.7831366699829596,-0.5970025993791508,49,-1
s003,-3.5897857541094247,4.135772804305656,0.7682430911234885,41,-1
s003,-3.659746827683834,3.861224873927902,-0.04963049466316795,41,-1
s003,-3.629056635027016,3.0741170691603443,0.3436326342154985,41,-1
s003,-3.495139395036453,2.981611058041236,-0.4825091022049681,41,-1
s003,-3.7648828424673573,2.5409527267443974,-0.1274975169427548,41,-1
s003,-4.19168020664771,3.4289466848167405,-0.3570273066678981,41,-1
s003,-3.9875499873007607,3.038504147771306,-0.17196369243120307,41,-1
s003,-3.2725243928982444,3.1529903934879586,0.058552449198158066,41,-1
s003,-3.653651200392001,3.8062211821069907,0.352587150898488,41,3
s003,-2.017319878210121,2.3509752335123144,0.2411323749224938,41,-1
s003,-2.6540476935732733,2.5183741286145342,-0.11607816434774673,41,-1
s003,-1.7381602363818607,2.1945784555321852,1.7493962306178596,41,-1
s003,-1.5815459995501022,3.6904565081620104,1.9613727852398026,41,-1
s003,-2.6663634989417937,3.5259693373172243,1.2005215485811433,41,-1
s003,-2.5824325908483172,1.2934229549916767,0.4304468637698675,41,-1
s003,-2.863666406914787,1.3165617387596424,0.3556075392650746,49,-1
s003,-3.219747485840489,1.4189808679098246,0.3843142272667179,41,-1
s003,-2.612331490134857,0.6836591075055746,0.1467941787295746,9,1
s003,-2.771582217036502,0.1533257738770606,-0.12711688249395553,9,-1
s003,-2.8878940351533533,0.6653174330184084,0.04398331818351675,1,-1
s003,-2.838724243257553,0.3861159036454674,-0.1220496968459773,9,-1
s003,-3.0151524570672468,1.8260513843666157,0.3364957183977483,41,-1
s003,-2.894927794702958,2.62673019880252,-0.8661224092485897,49,-1
s003,-3.6241097535755986,1.7229715607319944,-0.24574819573003656,41,-1
s003,-3.3368435600374697,1.999294515936602,-0.11530117014229424,41,-1
s003,-4.036387605382926,2.066984483511447,-0.6252295005150392,27,-1
s003,-3.709874378711132,3.494296784817263,-1.0728499784976535,41,-1
s003,-3.6023461359084505,2.7550902257680754,0.3448296600755235,41,-1
s003,-3.621752264129178,3.513491742721501,-0.7738440773006353,41,-1
s004,-0.11610685968483875,0.8695537830522739,0.7880658378289906,35,-1
s004,0.6439398752515263,1.7119302221149262,2.4339543974111626,35,-1
s004,1.50512257575598,0.9267438797202167,-1.2388191436484695,47,-1
s004,-0.7471465543525756,1.4149491387010291,1.5727802150992893,35,-1
s004,-1.1531016735610002,1.151722213212564,1.0558692224490123,35,-1
s004,-1.0104107805859597,0.44342822672805576,1.9477155184510115,35,-1
s004,-1.7587106212955896,0.48560177356838646,0.390700230601134,35,4
s004,-1.2652461108512778,0.38176666414793126,0.5614110838754214,35,0
s004,-1.4009857175708664,1.802963129274618,1.7567635541082889,35,-1
s004,-1.7665784733518988,1.4402294385113488,1.0421459794816677,35,-1
s004,-0.9900989254823196,1.6655478086526458,1.105651964278828,35,-1
s004,-1.749679250061908,0.659611571053836,1.4325708955315308,35,-1
s004,-1.6193589761163303,1.4174823116247912,0.7571485757154981,35,-1
s004,-2.0079101936246553,1.2857134168984337,1.4246761996205446,35,2
s004,-2.322891006085272,0.5389482481266668,0.30863579990559314,27,-1
s004,-2.8954296210353836,0.871860088397275,0.8668962915686185,9,-1
s004,-2.1041370102719577,1.518272851905598,-0.8085123291670286,1,-1
s004,-0.3517717398817161,-0.0003126500777923203,1.3432090781677557,35,11
s004,-1.2866825362082854,-0.20884257797525527,1.0083587580775355,35,-1
s004,-1.1857985362915586,-0.7090383246601946,1.0974117130290106,35,5
s004,-0.8108616511730667,0.2548315737824405,-0.45522006216430855,50,-1
s004,-1.4330448637958701,0.15864582768834803,-0.37093457944878344,9,-1
s004,-0.7064326049198336,0.5876363010812196,-0.03525394871900952,42,-1
s004,-1.6881860296933722,0.7538066733382772,0.4446406905039894,35,-1
s004,-1.9824343215034106,0.4403898289328845,1.2780471353994565,9,-1
s004,-2.1219095889707935,0.6121001546149809,0.3384398320103141,9,-1
s004,-1.4269223180211157,0.7571196181258976,0.11584363841360878,9,-1
s004,-2.131551641506266,0.08354186311650759,-0.10728564938961055,9,-1
s004,-2.7706839514514114,0.8111633077379923,0.18229486263338876,1,1
s004,-2.7193839412966714,1.0870984664123022,-0.6311138799188948,1,-1
s004,-1.390973596126687,0.2175531949899301,0.4707668622668268,35,-1
s004,-1.425253159394351,-0.5978612929370093,0.5723987144141829,35,5
s004,-2.051298551047355,-0.16914244319419777,0.23251838167611877,9,4
s004,-1.7803628132718519,-0.7444120728156819,-0.6419180592561082,9,-1
s004,-2.148425022199493,-0.723129797150601,0.09516479557331997,9,4
s004,-2.179516883018072,-0.4280135822856934,-0.0017608952225977332,9,4
s004,-2.4418247050482997,-0.08509364194885889,0.3690829296551395,9,4
s004,-2.6558285149129146,0.4460398162933836,-0.49160707683366106,9,-1
s004,-3.4641279493828527,0.4834772587432794,-0.3220744085438891,1,1
s004,-1.9853138829692365,-0.8747788413901834,0.30246962278346584,9,5
s004,-2.533138860246026,-0.011454460662052544,-0.4130563619752836,1,-1
s004,-2.691875643272302,0.19687268357649118,-0.2885686559773425,1,1
s004,-2.3343809354856155,-0.48956501727505564,0.26318914243674885,9,-1
s004,-0.3080063757723213,1.135538540617444,0.5012533790298701,50,-1
s004,-2.6538609683719576,1.451722111579969,-0.7029831499473135,49,-1
s004,-3.2721590313765216,1.0724289270327325,-0.29745136992429705,1,1
s004,-3.38255873474113,1.490103648230754,-0.31137899310309414,1,-1
s004,-2.624620645612628,-0.007483629128201315,-0.11891895720715065,9,-1
s004,-2.672334583046439,0.6123165806317198,-0.3154790126681475,9,-1
s004,-2.774256639409199,1.3496490940099308,-0.47236716952128005,9,-1
s004,-2.9971307538590857,1.354133363936476,-0.3281548362312871,41,-1
s005,6.005242557007298,6.910201730899329,-4.046705827298715,15,-1
s005,3.6009215947220192,5.2256589161578395,0.04434162811500557,56,-1
s005,5.392851002098707,5.275817625409746,-2.503708656049217,47,-1
s005,1.1299437511650288,4.926204100059313,-0.005868098956435432,10,-1
s005,0.9332288757133674,3.1800341904347458,0.8091878102820464,10,-1
s005,2.2979495890264654,5.274322591334411,-1.442148186765248,47,-1
s005,1.1016784356497482,4.157723299421244,-0.176587969054376,10,-1
s005,3.3320630514660388,6.10604121545141,1.0935875878350887,38,-1
s005,0.5225057487279716,2.963593622128112,-0.04884894351836468,10,-1
s005,0.5820302957474123,3.533367816109326,-0.7247142049411404,10,-1
s005,-0.4588761866651616,3.3968462032921374,1.0611342500853909,49,-1
s005,1.2853398233780629,5.3481179199917905,0.6190077474778726,38,-1
s005,-0.5024230724984502,2.8055706213442275,0.6637261373064919,49,-1
s005,-0.38191915311604485,1.8999812840172134,0.6250061782038382,49,-1
s005,-0.23570915751346586,2.0469904306522686,0.9709022536938685,49,-1
s005,-0.38717081064424913,2.6409893652296064,0.17115977479522715,10,-1
s005,-0.07189167121941835,2.716479233059615,1.0595174737375666,10,-1
s005,-0.35071727752298015,3.138549986591883,1.5251078987120399,35,-1
s005,-0.5651221857351463,2.159516292216977,-0.47854555543681754,49,-1
s005,-1.036774745977139,2.0939340031265377,-0.2328350169086898,49,-1
s005,-0.8673336580902533,2.1111796315503297,0.09864647053740448,49,-1
s005,-0.23694102574325274,2.489984908482708,-0.6552047619549197,10,-1
s005,-0.34955773449725247,2.712794308498335,0.5904984335837792,10,-1
s005,-1.0870834218445964,3.1364014242448413,0.3700982016830039,49,-1
s005,-1.0467885078601482,2.477680853764754,-0.06034607877855454,49,1
s005,-1.2349616594819062,3.4788508392763786,-0.028115851741899525,49,-1
s005,-0.9520655748121634,2.5813407700436652,0.25785448060893124,49,-1
s005,-0.6582398767217007,3.7596621014728804,0.04633247654187897,49,-1
s005,-1.2092454712124863,3.152741526406184,0.14967704828915793,49,-1
s005,-0.6108548655844389,2.8322037746141477,0.8361121307772718,49,-1
s005,-1.9279866127954977,3.1504255790264812,-0.20466537389177403,49,1
s005,-1.3367732681018516,2.7627980249861164,-0.43208068763312485,49,-1
s005,-1.1594715824910824,3.3231878635933523,-0.5861881893525592,49,-1
s005,-1.44029354305632,2.8137866295749157,-0.20859551707014287,49,1
s005,-1.8248573431541164,3.1117137021174015,-0.2561909064514949,49,1
s005,-1.3949682067332356,2.740760746789638,-0.15764588310311412,49,1
s005,-1.4625316472455647,3.083989981688182,0.07865936772391624,49,-1
s005,-1.7288670308465492,3.195825868772784,-0.35349329473398877,49,1
s005,-0.629239570229655,2.187038059262788,0.0770674882955832,49,1
s005,-0.9102874367257866,2.1294549876541464,-0.12425467868997189,49,-1
s005,-1.2553253530144415,2.462138962187912,0.27509439015045417,49,-1
s005,-1.4710536817844704,2.4786627669415933,-0.5066579714228687,49,-1
s005,-1.3628942338323768,2.2731133249228113,-0.5297424918227113,49,-1
s005,-1.4713326685132273,2.8207185624748163,-0.7202054919644088,49,-1
s005,-0.9092143981401287,2.5398199990294876,-0.7076793588778412,49,-1
s005,-1.2663901157358854,3.1821565721769574,-0.4452633764970628,49,-1
s005,-0.2203283414712008,3.848414068005801,-0.885883278393156,42,-1
s005,-2.230157707296646,4.108840831478338,0.008429861652913637,49,-1
s005,-1.7133441158839064,3.37131909121983,-0.14344557955269935,49,1
s005,1.6935278410560153,3.9476122181638655,-0.23571404611728133,47,-1
s005,-0.3742708779627185,2.842668956406662,0.8607040843177823,35,-1
s005,-0.8424687172303632,3.0094513700996526,0.19126854264720133,49,-1
s005,-0.4594950958027861,2.9519796134556233,-0.27689450063763493,49,-1
s005,-0.2637550443620341,1.8437653107476268,0.33541709869812725,49,-1
s005,-0.6892369462962865,2.7792429277328607,-0.4045120412814226,49,-1
s005,-0.4248044842731419,3.072600385275599,0.40352444337674703,49,-1
s005,-1.2754726670183625,2.889335476250733,-0.26131658227209265,49,1
s005,-1.2263544576285021,2.9579480183442866,-0.5642591951211556,49,1
s005,-1.4262841590691626,3.9302160557399053,-0.5950986971905248,49,-1
s005,-0.8997520774962389,1.9807486489553519,-0.38847693778533604,49,-1
s005,-1.4312780382307213,3.172547605088879,-0.31473785915672065,49,1
s005,-1.3717743008969392,2.134284441874704,-0.2184332480276245,49,1
s005,-0.5707016911521475,1.1727575230853415,-0.7464613169151734,49,1
s005,0.712620722065081,3.174548361370082,-1.2636442506250232,7,-1
s005,-0.63425597421147,1.6496931236883243,-0.818184244610095,49,-1
s005,-0.20420366199745854,2.4751894398764276,-0.7025889484265069,10,-1
s005,1.3325957648386941,2.9460457761469545,-0.7003815696674116,32,-1
s005,-1.4132173099350998,2.048594574594451,-0.38121537783799764,49,1
s005,-1.6314279253518464,2.251501587408842,-0.30176164965743185,49,1
s005,-1.1025199695815393,2.3358909503726513,-0.27442798277993036,49,1
s005,-1.2237590634138105,2.5223036172475832,-0.21240607476147527,49,-1
s005,-1.899390102660614,3.997849955452143,0.2658163320833091,41,-1
s005,-1.2957837871386666,2.2310239350378875,-0.6048530489412919,49,1
s005,-1.3831416821354752,2.5201437081125393,-0.08266719680153749,49,1
s005,-1.7604983029077261,2.680266610243731,-0.44708527007249765,49,1
s005,-1.562911648255216,2.266518243566752,-0.3618669929699996,49,1
s005,0.4465959829091688,3.663329900812665,-1.7358679325252957,10,-1
s005,-1.74277958441026,2.5071269609114353,-0.5124732481976018,49,1
s005,-1.8171364717175356,2.838577875800514,-0.38394492331265523,49,1
s005,-1.522572572345836,2.430175605049901,0.31069601148162784,49,1
s005,-1.2761983614527281,2.0536910092324794,-0.49426360702001076,49,1
s005,-0.6316692243108561,2.2707714630647664,-0.37118919301742925,49,-1
s005,-0.3449199385169774,2.887662609701104,-0.9521522153600245,10,-1
s005,-0.44683963857143116,2.165011752190994,-0.4461337939643314,49,-1
s005,-0.779644220067993,2.5156369678028465,-0.2485874402686197,49,1
s005,-1.2692905136927835,2.6662133166707327,-0.13149618089771076,49,1
s005,-1.1535888424253256,4.087448011989597,-1.198408937580771,49,-1
s005,-0.8750332576860541,2.878718939760496,-0.8358429261117984,49,-1
s005,1.1786194574769384,4.970104008116292,-4.456122942743888,30,-1
s005,-1.7180153258779094,3.560645516094241,-0.4125979511711437,49,1
s005,0.026280747037205506,2.062871808378539,0.827124691818455,37,-1
s005,-2.327268264721689,3.437610514493124,-0.3868889999513837,49,1
s005,-1.9739996004045133,3.609795867747067,-0.21764252080398433,49,1
s005,-2.1447556865105035,3.132126654190182,-0.557025809118433,49,1
s005,-1.7065100683917538,3.847704270812102,0.9320141079275865,41,-1
s005,-1.7251234227172099,2.820892774156111,0.06248875681351746,49,-1
s005,-0.490115893170104,4.7086006312296576,1.3236348635407647,49,-1
s005,-1.5569096720263074,2.8393833354051186,-0.24672596194703142,49,1
s005,-1.6081052995486125,3.1640245136986938,-0.24670973636946555,49,1
s005,-0.6330670543738216,3.2487230499148496,-0.5073541243025768,49,-1
s005,-0.21999536721970556,2.718068876100693,0.4555859599879982,10,-1
s005,-0.9536730584822772,3.2906327605023122,-1.1937158586333436,49,-1
s005,-1.0327441268042588,1.8348438147959356,-0.2700270401088787,49,1
s005,-1.0348432907464045,1.1677914942383931,-0.3853546750325067,49,1
s005,-0.3487163133750112,1.86126898767398,-0.8124758887622129,49,-1
s005,-1.2435434933422564,1.9125855936331422,0.34565677257870286,35,-1
s005,-0.8699663446431816,1.4890437073873812,-0.23923899620370245,49,-1
s005,-0.4310477138343106,3.040858107989783,1.2135811450745644,49,-1
s005,-1.0916995085175623,2.103373636449802,-0.5345784441776426,49,1
s005,-1.2943403551515167,1.38453056361729,-0.42513177983665473,49,1
s005,-1.4905480215481914,1.4648859647520214,-0.4312937914253497,49,1
s005,-0.052187651116668156,1.658745874141211,1.054555411310915,14,-1
s005,0.09743609059989324,1.5970210578894848,0.9152772298572551,35,-1
s005,0.5287231789768159,0.7756909351928518,-0.46658687935656507,10,-1
s005,-0.03532023064696297,0.4185187993773669,-0.40345587296137425,6,-1
s005,2.5696616371565253,0.9883454160093411,-2.7900774474698915,47,-1
s005,-0.2980094283855381,0.3356540446351424,-0.44857420013173244,6,-1
s005,-0.6129301654805998,1.517653742641651,-0.23739215335420435,49,1
s005,-0.03956512423882031,0.9290424406936152,-0.3738262667345459,6,-1
s005,-0.19463866941537308,1.0893628766358256,-0.5106828519330895,49,-1
s005,-1.0893617319502418,1.8218170185742097,-0.37898299808006436,49,-1
s005,-0.4707110360360795,1.9335304261783843,-1.0227867546249552,49,-1
s005,-1.503174821111326,2.7428897160431736,-0.7277032622116615,49,1
s005,-0.9860512214068733,1.9076514703666234,-0.4288813730296388,49,1
